"","ID","T1_home_office","T3_HO1","T3_HO2","T3_HO3","T3_HO4","T3_HO5","T3_HO6","T3_HO7","T3_HO8","T3_HO9","T3_HO10","T3_HO11","T3_HO12","T3_HO13","T3_HO14","T3_HO15","T3_HO16","T3_HO17","T3_HO18","T3_HO19","T3_HO20","T3_HO21","T3_HO22","T3_HO23","T3_HO24","T3_HO25","T3_HO26","T3_HO27","T3_HO28","T3_HO29","T3_HO30","T3_HO31","T3_HO32","T4_HO1","T4_HO2","T4_HO3","T4_HO4","T4_HO5","T4_HO6","T4_HO7","T4_HO8","T4_HO9","T4_HO10","T4_HO11","T4_HO12","T4_HO13","T4_HO14","T4_HO15","T4_HO16","T4_HO17","T4_HO18","T4_HO19","T4_HO20","T4_HO21","T4_HO22","T4_HO23","T4_HO24","T4_HO25","T4_HO26","T4_HO27","T4_HO28","T4_HO29","T4_HO30","T4_HO31","T4_HO32","T6_HO1","T6_HO2","T6_HO3","T6_HO4","T6_HO5","T6_HO6","T6_HO7","T6_HO8","T6_HO9","T6_HO10","T6_HO11","T6_HO12","T6_HO13","T6_HO14","T6_HO15","T6_HO16","T6_HO17","T6_HO18","T6_HO19","T6_HO20","T6_HO21","T6_HO22","T6_HO23","T6_HO24","T6_HO25","T6_HO26","T6_HO27","T6_HO28","T6_HO29","T6_HO30","T6_HO31","T6_HO32","T7_HO4","T7_HO6","T7_HO7","T7_HO10","T7_HO11","T7_HO12","T7_HO13","T7_HO14","T7_HO15","T7_HO16","T7_HO17","T7_HO18","T7_HO19","T7_HO20","T7_HO21","T7_HO22","T7_HO23","T7_HO24","T7_HO25","T7_HO26","T7_HO27","T7_HO28","T7_HO29","T7_HO30","T7_HO31","T7_HO32","T8_HO4","T8_HO6","T8_HO7","T8_HO10","T8_HO11","T8_HO12","T8_HO13","T8_HO14","T8_HO15","T8_HO16","T8_HO17","T8_HO18","T8_HO19","T8_HO20","T8_HO21","T8_HO22","T8_HO23","T8_HO24","T8_HO25","T8_HO26","T8_HO27","T8_HO28","T8_HO29","T8_HO30","T8_HO31","T8_HO32"
"1101",4692104811800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,2,0,40,0,16,20,50,4,5,1,2,3,4,2,2,"-99",4,4,3,3,3,2,2,3,3,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",4692106999790,0,1,-99,2,1,0,0,0,0,0,0,2,2,1,1,3,1,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,70,70,3,3,1,1,3,2,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,4,4,1,1,1,1,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,4,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1103",4693024454650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,14,14,3,5,3,3,2,4,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,3,4,3,3,3,3,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,3,3,2,3,3,3,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1104",4693546633790,0,1,-99,1,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,5,5,1,1,1,1,4,6,"-",1,1,1,1,1,1,1,1,1,1,1,0,0
"1105",4693547648510,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2,1,10,10,5,10,10,10,5,5,1,1,4,1,4,1,"-99",5,1,1,4,4,4,4,5,1,2,2,3,5,2,13,4,11,5,3,1,1,4,4,5,1,"-99",4,3,2,4,5,4,3,4,3,2,2,4,4,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",4693611068510,50,2,40,2,2,100,100,50,60,100,100,1,1,1,1,1,1,1,1,"-99",2,2,1,1,5,5,5,5,5,5,5,5,5,2,40,2,2,100,100,70,70,100,100,2,2,1,1,1,1,5,1,"-99",1,1,1,1,5,5,5,5,5,5,5,5,5,2,30,2,2,100,100,60,60,100,99,1,1,1,1,1,1,5,1,"-99",4,1,1,1,4,4,4,4,4,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",4695236702800,0,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",4695589751370,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",4695865681220,34,1,-99,2,2,30,90,20,40,0,95,3,4,1,1,5,5,5,3,"-99",4,1,1,1,5,5,4,5,5,5,2,4,5,1,-99,2,2,30,80,14,24,0,91,3,4,1,1,3,3,4,3,"-99",4,1,1,1,4,4,2,4,4,4,3,4,5,1,-99,2,1,20,20,9,9,10,30,3,5,2,2,2,2,5,2,"-99",1,1,1,1,3,3,1,3,1,1,1,4,4,1,3,1,5,1,4,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,3,3,5,0,"-99",0,0,0,0,0,0,0,0,0,0,0,5,0
"1110",4695963939940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,2,0,0,0,0,0,0,0
"1111",4696234542510,0,1,-99,1,1,0,0,0,0,0,0,3,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,2,2,0,0,2,2,2,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,2,4,2,2,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",4696380450790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,2,0,0,0,0,5,10,4,5,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,4,4,1,1,1,1,3,1,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,5,1,1,1,1,5,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",4696987115940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,0,0,5,5,2,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,2,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,2,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",4697193262650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,0,3,5,2,2,2,2,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,2,2,2,3,0,"-99",1,1,1,1,1,1,1,1,1,1,3,1,0,1,0,0,0,3,3,3,3,3,3,3,3,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0
"1115",4697609731220,41,2,12,2,2,30,100,10,40,25,100,3,1,1,1,1,1,1,1,"-99",3,1,1,1,3,3,3,3,3,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",4697992365220,0,1,-99,2,1,0,0,0,0,0,0,3,4,1,1,1,1,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,3,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,2,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,1,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1117",4698410937220,10,1,-99,2,2,10,30,12,16,20,30,3,3,1,1,3,3,3,2,"-99",1,1,1,1,3,1,3,4,4,4,4,4,4,1,-99,2,2,10,80,15,30,20,80,3,3,1,1,4,4,4,2,"-99",3,2,3,3,3,3,3,3,3,3,3,4,3,1,-99,2,1,10,20,12,20,8,17,3,3,3,3,3,3,3,2,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",4698513497930,0,1,-99,1,1,0,0,0,0,0,0,3,2,2,2,2,2,2,1,"-99",2,3,1,2,2,1,1,2,2,1,2,4,3,1,-99,2,1,0,0,0,0,0,0,4,5,2,2,3,2,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,2,3,3,3,2,4,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,3,3,4,3,3,4,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",4698520896930,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120",4698551518220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,0,0,0,0,20,80,4,5,1,1,3,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,1,1,3,3,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,1,1,3,3,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1121",4698703715650,0,1,-99,2,2,100,100,0,40,0,100,4,5,2,1,4,3,2,2,"-99",1,2,1,1,1,2,3,5,5,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122",4699150784370,0,1,-99,2,1,0,0,0,0,0,0,3,4,2,2,2,2,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,4,4,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,3,5,1,1,1,1,5,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,2,2,2,2,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,2,2,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1123",4699243863790,0,1,-99,2,1,0,0,0,0,0,0,4,4,1,1,1,1,4,0,"-99",3,3,3,3,3,3,3,3,3,3,3,0,0,1,-99,2,2,0,71,0,15,0,10,5,5,1,1,4,4,4,2,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,1,-99,2,2,0,20,0,10,0,10,5,5,1,1,3,3,5,1,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,1,0,0,100,4,4,1,1,1,1,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1124",4700166561370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,1,1,4,4,2,2,1,1,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,2,1,1,1,6,"-99",1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",4700369558220,60,2,7,2,2,40,99,16,39,50,80,5,5,1,1,1,1,4,2,"-99",3,1,1,1,5,1,1,1,1,1,1,5,5,2,7,2,2,40,100,16,40,80,100,4,5,1,1,4,4,5,2,"-99",4,2,1,3,5,3,4,4,4,4,4,5,5,2,6,2,2,40,80,16,32,40,60,4,4,1,1,2,2,3,1,"-99",1,1,2,2,5,1,1,3,1,5,5,5,5,2,80,32,80,4,4,1,2,1,3,3,1,"-99",2,1,3,2,3,1,1,3,3,3,2,5,5,2,80,32,74,5,4,1,1,2,2,4,1,"-99",2,1,2,1,4,2,2,4,4,5,2,5,5
"1126",4700372686940,31,2,8,2,2,54,60,20,25,4,10,4,4,1,1,1,1,1,1,"-99",3,1,1,1,5,5,5,5,5,5,5,5,5,2,8,2,2,80,100,30,39,20,99,3,4,1,1,3,1,3,1,"-99",3,1,0,1,5,5,5,5,5,5,4,5,5,2,8,2,2,50,90,30,35,30,70,4,4,1,1,3,3,3,1,"-99",3,1,1,1,1,4,4,4,4,4,5,5,5,2,80,25,80,3,3,1,1,3,3,4,1,"-99",4,1,1,1,1,4,4,4,4,4,4,5,5,2,90,38,70,2,3,1,1,1,1,1,1,"-99",2,1,1,1,1,4,5,5,5,5,5,5,5
"1127",4700948762510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,60,5,3,3,3,4,4,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,3,5,1,1,1,1,1,0,"-99",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,3,2,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1128",4701015416930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",4701050213370,0,1,-99,2,1,0,0,0,0,0,0,4,3,2,2,3,2,3,0,"-99",0,0,0,0,0,0,2,0,0,0,0,0,0,1,-99,2,1,0,10,0,5,0,11,4,5,1,1,1,1,3,2,"-99",1,1,1,4,0,0,0,0,0,0,0,0,0,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1130",4702002602080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,90,91,3,3,2,3,4,4,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,5,5,3,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131",4702778408370,0,1,-99,1,1,1,1,0,0,10,80,3,3,1,1,2,3,2,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,80,80,2,3,2,2,3,3,3,6,"Operative Bereiche, Instandsetzung",1,1,1,1,1,1,1,1,1,1,1,0,0,1,-99,1,1,0,0,0,0,10,5,4,4,2,2,2,2,3,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,75,2,4,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,3,4,2,2,3,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0
"1132",4702935954220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,61,48,5,7,62,74,3,3,3,3,3,3,3,2,"-99",4,4,4,3,3,3,3,3,3,4,4,4,3,2,58,2,57,4,4,3,3,4,4,4,2,"-99",4,4,4,3,3,3,4,4,4,3,3,4,4,1,32,21,39,3,3,3,4,4,3,3,2,"-99",4,4,3,3,3,3,3,3,3,3,3,3,3
"1133",4703483416800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,2,1,98,0,40,16,100,4,5,1,1,2,2,4,2,"-99",1,1,1,1,5,4,5,5,5,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",4714236341220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
